RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
3247,148,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,1444.9704919122728,1445.8627671441236,1444.8856567550174,1447.4558786285509,1450.716559511296,1453.1620883604269,1452.1237452220143,1456.6492721117368,1456.577295792985,1454.6554754492718,1447.3279281648372,1447.8498463403794,1453.7362721942802,1459.3433570749717,1467.6582974196335,1466.0720361527399,1471.7380602907222,1472.7645880997175,1476.5499929349437,1478.5620601300302,1480.2536113493825,1485.974796865164,1488.9987879441708,1493.7585171505807,1497.9451183717522,1505.2378752432496,1508.2201404160346,1508.4132390124653,1505.1036196011585,1506.0161615877778,1508.2222399494788,1508.0998900632655,1514.0345916813264,1522.3066713167009,1540.8083979512926,1545.549695574965,1546.9095996619171,1532.7730361331312,1525.9843194595217,1522.4377727270742,1529.3842536868626,1541.1190751838924,1548.5147348083024,1554.574696331631,1552.0651890033143,1551.8758204309668,1552.0598934549214,1558.7874041200891,1559.7118682666435,1565.508302847114,1575.2638404789873,1585.8382626144846,1588.497959970318,1586.3697958788352,1586.580653547045,1589.3202762313601,1596.128394432389,1599.6189587066838,1598.8790836809608,1599.437545313115,1606.1946219542401,1616.0382653232787,1624.3593923087017,1628.2490134607815,1624.1446209901671,1621.0400345084079,1621.9556199885615,1626.7797568082478,1634.6035581479541,1641.7769367092244,1655.5000854423845,1668.972448059974,1684.24856699824,1692.2927405770731,1698.6087230525904,1703.715519316689,1716.5135818479482,1733.697731362386,1764.6469943713998,1793.425821169836,1816.9186807461886,1822.0753408203277,1831.2280644559403,1841.4075836173606,1862.2167470332904,1877.2630248758626,1889.4366005188294,1906.013695899253,1925.5236994674353,1947.904338990164,1950.9530016606095,1946.695776302672,1943.3216785692275,1949.6078268488914,1951.9038187132678,1956.615691330148,1952.513813694701,1961.4698677293327,1969.1900819320726,1979.3813339511205,1985.2709115896773,1986.9202141894493,1993.6003583564893,2003.6097027307765,2016.1870075382485,2037.7435991109028,2052.840464907653,2067.3054806814525,2072.9694575727917,2076.765425132341,2084.4650913328646,2093.2563342263534,2110.222509236604,2127.4235507844483,2135.802019756567,2145.3630383958807,2154.52876242698,2166.9515919573464,2176.605038749883,2173.085307305686,2172.6909007032586,2177.225559169778,2191.8605519605853,2194.453856592082,2191.6794653729326,2189.9033617565033,2195.7121371459893,2200.094081908215,2203.0278526125107,2196.948561477891,2196.5925129452467,2205.431140722579,2217.2401739433276,2222.9848097566214,2218.857957906787
215,149,Knox County,county,TN,TN,"Knoxville, TN",47,093,871.0595504933932,874.7109236453571,879.788946992092,886.5800729924523,884.9005229133497,885.6011766181349,885.3157630213873,882.7922999448288,881.2346864729055,888.4484583746807,897.3123876914749,906.1000205470846,908.969129312898,907.5752176079427,901.4754948418391,899.1595327192395,908.6567260649678,913.071862420655,916.5052122394012,919.5166335818878,926.5305637635109,926.1649155616473,924.0008189070029,921.9425106271898,930.1293778117251,940.8396156713279,949.3108204494814,953.6805250190616,952.4679901575456,959.2985119022616,963.3076499178025,963.3339471833117,966.2185718337063,970.9946029798851,978.0698023589172,982.2359751229667,983.1016337118632,985.3872848189696,981.7440359463725,983.8400971383841,988.8409218165527,998.3127371343987,1008.4324763437509,1015.2645078912459,1021.0063638443881,1022.0097694706294,1026.8666443490295,1031.6912702051584,1036.6554018869929,1037.1078244374692,1047.0439522949625,1053.9814262969073,1059.3768471352685,1058.3784808193043,1058.9049821649935,1064.4532269609235,1068.8243002437762,1077.5289552406546,1082.7479381102114,1089.727464630627,1096.4403384155016,1105.8111653300934,1106.9261772094023,1104.462230980905,1100.5785264785177,1107.0707869112696,1106.089038856785,1110.6211963307767,1123.5906117297757,1146.3185004761272,1167.1483364903474,1177.6597017282,1185.2122940812549,1192.907844764005,1202.602291517656,1218.034712352555,1242.19064988312,1272.4841038160237,1309.6008427245797,1344.8708579630054,1373.9526244517856,1388.845859675246,1391.6197076763685,1401.5127961681994,1417.4425712945913,1444.429478770373,1466.266195617638,1495.7668084923089,1515.9542740396637,1537.328439069433,1556.0486561450793,1563.0160509230286,1559.169908950111,1558.8584878916413,1577.2025512658909,1598.200499689268,1609.3844250476538,1614.4911834783636,1627.9918397311596,1635.0692483323623,1644.620299977347,1650.2021539107595,1654.161132366715,1658.218147682881,1668.3689569830249,1678.0777309541156,1687.3685026931732,1683.3148273097815,1688.7534986321962,1691.9914507777723,1695.15351890324,1697.682929813383,1704.3450630739342,1703.3248260174134,1707.9820299551268,1706.340344098841,1719.0191937945267,1728.8856242110658,1738.568784192115,1741.1828732132033,1742.024134860563,1743.6877428565936,1750.735779944158,1753.481698057953,1752.7162254100128,1758.6549286221345,1760.416600804839,1768.6025322904436,1764.2082277432212,1760.9748165029491,1753.5049660363363,1756.0231996128532,1756.147125505465,1756.6346994456594,1750.5692206356537
2465,150,Onondaga County,county,NY,NY,"Syracuse, NY",36,067,,,,,,,,,,,,,937.332036898044,941.4564235440697,955.2223739853191,968.504104071753,983.2901548206091,987.7660982145342,976.6149707250848,961.6026412366812,963.2682437272456,969.8510182876862,971.5066286800038,985.7142886628288,993.1272911078809,1018.1168152759515,1012.3888061596654,1002.1995158594812,976.7813585207804,980.3511028822015,993.8679353005664,1004.2805183372069,1009.8094073850498,1019.6345934017717,1021.2118251050509,1027.1696797003115,1027.4723715710272,1030.7724647577916,1033.1887309305582,1034.7631580044522,1030.5164711595526,1037.1376861170947,1032.1901882465895,1038.7468525192446,1034.2559105806365,1039.3295372152706,1055.3894095174353,1060.969055737963,1057.0856314115542,1041.1386946818031,1045.933195482837,1053.5980782928466,1072.2719641965034,1071.2614454056675,1076.9751919045311,1075.7078349596263,1081.9965765403815,1077.8282637087689,1070.491776412008,1067.5211473377676,1075.7734752378688,1088.0043177869377,1107.7329261862799,1107.4840740883637,1108.7220480362137,1120.911819813162,1129.9587719130159,1137.882861902121,1134.1708356091551,1135.2067663550476,1137.6900203302737,1138.781515997209,1151.784241975732,1159.9576376519076,1178.964049353693,1194.4912915579534,1205.7327644582647,1219.9215201902643,1228.8026846502103,1237.4022151569493,1252.4582493996556,1262.0991497826792,1277.9484194988893,1306.7518192675082,1309.461870970937,1320.7439998681778,1316.5242389361533,1332.2024227803913,1350.7691644197287,1355.2858941396025,1361.8605253747392,1368.650502283098,1378.6800189414453,1397.4593104525406,1402.5031598662422,1389.0584630106205,1386.8283975634572,1386.8525346963456,1409.2688817621452,1414.7429267101672,1428.0140344914373,1427.2020252826956,1435.9943000275111,1440.3613714877586,1445.7546084441678,1448.5197498046746,1457.13529655531,1473.7099645886726,1492.067813287725,1502.2854603078638,1506.7830357161045,1507.7783241836194,1511.0311003692213,1527.6678096337505,1538.8059735466438,1546.8943920055337,1540.283041088984,1546.3778085382278,1552.523422134792,1576.2789363239797,1580.64927947281,1594.553952605723,1585.041021516902,1596.3720719102841,1601.1804421596696,1605.7040026000598,1609.1716737215502,1617.1688000511836,1634.97275396,1642.346164930576,1649.3260217943061,1641.656759448382,1646.8195405642723,1647.9236228024854,1665.666592039801
1442,151,Tulare County,county,CA,CA,"Visalia, CA",06,107,931.8357768918559,934.2026326202719,935.6147488356945,939.8406594061532,943.3648064328855,942.3870978992255,945.4107638924343,947.5007050609357,958.189021491803,957.6995672275091,962.8440322208475,966.4252815353133,967.9484315796566,965.651047642685,965.3537642518604,971.8512473722334,979.4493962197729,984.6774180995812,981.2141590530732,983.809251985387,980.549828403885,990.794124830815,993.377703737655,999.9933470955289,1002.4203128750142,1007.5790334764316,1015.0962918594818,1017.0979002030411,1023.1973778479156,1027.6157869349968,1033.2230411320431,1030.9291886470394,1032.2038694456471,1035.5351557994143,1042.8818859437058,1045.831903905155,1050.0743972792632,1053.711587345523,1055.4174011535054,1058.3354414034434,1056.3806023530522,1061.7886825694661,1060.8069030040901,1067.5578653230912,1069.7901823553846,1072.910050040362,1072.1618940486037,1078.6120371647269,1085.0283364204026,1086.9149692580595,1090.7041249035472,1094.8501384532085,1100.4723894171527,1101.898124643806,1109.3505038947546,1113.4288039165951,1120.1821600804872,1122.6822233092169,1127.7240234167562,1128.5401793923556,1129.7310608434834,1134.3077022410362,1144.7711125892113,1152.1131925419772,1147.1006685175373,1148.1578445434418,1156.0631075653037,1174.0417005285867,1190.2430854607696,1192.1293449662937,1194.5356004581427,1202.632449690107,1227.1085758371141,1245.5340573943988,1268.7621481501928,1295.9776041800844,1320.7005865943454,1337.272855133477,1346.6563612883558,1354.416572339424,1369.9784787357883,1403.568118830305,1443.4372391967877,1479.4520703867022,1482.9715989564766,1481.2136589526017,1472.5158674930988,1466.9839764990056,1494.654941050149,1516.0835465041575,1536.037540792469,1538.760019439284,1545.9462489688499,1543.7308850063362,1526.3525654413684,1519.8455672279542,1526.5704145350162,1539.987355337641,1552.8427843366921,1559.969090473373,1550.761514010555,1538.8825398128654,1539.674673001937,1547.5468547423463,1558.0115939857656,1560.7862063174605,1575.8976448427427,1573.855682761475,1584.322903132395,1589.6160618642355,1598.7907486836962,1600.3802751991825,1603.501439199486,1626.590148117174,1633.237975341673,1642.6472986611452,1624.9349970752153,1634.6250133799094,1641.0745719589788,1662.3410673648846,1663.4472327546644,1663.8981632317216,1666.6235213319928,1676.448099275064,1685.7310475557947,1682.0012259801342,1685.1161514893013,1685.8752826748896,1704.6846536046205,1707.161225626281,1708.4846477542728,1704.4843176388515,1707.7211401462314,1712.3423204280277,1713.221700024309
2538,152,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,1051.4653177940054,1058.9803433057875,1063.6144982719525,1066.4632773002697,1067.6229784110542,1070.7962157015224,1076.6275983959924,1081.3835140718904,1086.4716296806323,1092.136337063233,1097.8256320920775,1102.900810001515,1105.6277541739262,1105.9743910645136,1114.1556088408988,1115.3228107760106,1120.0115337348157,1119.5565787171056,1124.2405450779913,1132.5272645650932,1138.3839016539685,1142.7677462154297,1143.0787559520402,1145.6021224513117,1152.3244676694392,1161.646520031998,1155.4535981524261,1164.6993117824331,1171.8711069421079,1190.5495573148994,1193.9672428104786,1195.8848816681277,1199.787905422523,1203.937943887038,1214.1030764992295,1223.4236960851574,1229.3315233529254,1231.482551044263,1238.492009271982,1240.2421308985868,1249.0116099053682,1250.1911464832688,1259.189396353953,1262.8206365653443,1271.71227876614,1279.6271588466138,1281.7722247631161,1283.227636726683,1283.7540156322145,1290.661115563639,1298.8614816002103,1304.7783980490262,1305.5330864058233,1307.3606691267782,1309.6825155223482,1316.1584792414005,1318.0116052664002,1320.782874193699,1325.802681960976,1331.270826519702,1338.2540959941305,1341.5604033265838,1347.7899438531558,1345.1604336625373,1343.536592480367,1341.1615495495387,1344.4638485490802,1348.7448894391293,1351.5027988668376,1356.8612125139546,1362.1816704329824,1371.1881759424657,1387.6896251385353,1403.3130705250146,1412.370709514762,1427.2357261626194,1444.747871064666,1473.8158894337064,1507.3190522454497,1544.3482933697917,1585.4038457941303,1619.9566431954947,1647.3121899431624,1669.166950700962,1676.788887504613,1689.6015604653899,1706.1974498162938,1727.7904292313344,1753.878626886639,1775.1912656117192,1784.6083239984885,1785.9773180634074,1781.9884348014198,1779.1045971019294,1783.8856471799004,1787.3691608673266,1796.9790894625644,1797.220511571432,1804.594837563097,1810.4182569257412,1813.8247388792806,1804.9619022534755,1800.4567099367785,1798.0512311521438,1798.5622282252061,1798.0739200965177,1796.6773414715074,1796.6824818066136,1799.3790236459683,1804.162219242697,1807.0872106336049,1805.4237251732623,1806.7712381269382,1809.062922989751,1813.6087591229573,1812.6055957086778,1807.0982713563392,1805.5272998502362,1803.8686941110427,1810.8784997534842,1813.3899725110778,1823.092029795942,1824.0630580272202,1825.5275518616938,1824.2882068585834,1827.9680522808815,1829.4851470813512,1834.9699333491028,1842.7041166526285,1847.1993913207475,1850.1659705434115,1845.5360386102886,1841.680780291795,1832.4726047176114,1828.7563714699193
1746,153,Hampden County,county,MA,MA,"Springfield, MA",25,013,,921.2899402058918,910.7809891965608,904.9582980337811,896.3940193256622,915.8092459956054,915.8291154760689,920.7856758306131,916.2303233883713,922.7850240213229,929.4428292267687,933.1688625452963,936.4439499593458,940.0465642611571,952.1142153381404,954.3061439306565,949.0836645694295,939.3325027797446,944.9260978686267,945.1663674540874,957.9379206029874,964.6532775917728,972.9074340571818,971.9872518789455,963.8203350951586,959.0618458335155,961.1971700845276,974.3037042202207,991.5518575838679,995.6974448790643,993.7767593249995,996.0174521343278,997.0265769290123,1001.1790081211923,1001.0162746167093,1005.9795855629511,1008.9921489309054,1008.4477560511735,1008.1309859938298,1007.9792605383291,1011.3877330410887,1020.6923562765187,1037.7214006698584,1046.130194415988,1051.2018371422316,1054.0211295602378,1052.2021073943856,1057.4917114706434,1062.0164848299203,1069.1584964674541,1074.671120646485,1076.5776652862464,1075.4556698087172,1076.67463635341,1072.3174235053516,1074.0991208082673,1076.8881445711427,1080.969059691717,1090.580069807823,1094.3086784640016,1101.194444169592,1107.1749616150944,1110.2321927110793,1115.5234129984494,1115.6291326975143,1122.9812714211005,1129.239282940428,1137.567155574341,1148.9708872558924,1164.140641480567,1169.161154536707,1171.9709519280575,1172.4312957999612,1187.8782304097451,1202.2720676812517,1205.358936896468,1215.2729709304947,1214.128266185702,1226.5089295674604,1225.2052368844206,1229.9121786283995,1232.5439530069827,1242.2607733304808,1266.5445596120073,1283.225711309597,1300.414610859679,1303.322814234986,1323.7473606956762,1326.9526548744539,1346.93997288407,1350.0943264749526,1371.2960951121152,1370.8156531575582,1395.4911611353764,1405.268373518338,1423.3874496844603,1429.1011182207924,1430.9193932236024,1439.4005753495376,1440.1421869836322,1457.849261304864,1463.605158771335,1472.3636459202353,1482.487430788122,1508.1431373490166,1511.035153581912,1531.0044820046069,1532.2291238133848,1542.770929039206,1546.238969435049,1548.4844293642361,1567.9138422790766,1575.1672545826818,1591.3297628642645,1591.8958315150333,1593.7236843184007,1602.4102547594568,1618.4601300206616,1621.3003332550998,1619.740804857893,1617.898550812985,1636.2494134846227,1648.0631830608277,1649.047469911177,1654.4595628226737,1655.6510108220334,1670.9321067871667,1680.9171346546063,1682.3250111208904,1684.4157320415648,1691.3563150057485,1709.2590361630598,1725.831615838649,1731.1743522296827,1741.5175137362637
2896,154,Burlington County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,005,1267.9193416232768,1269.0729013575337,1266.6015050404599,1274.8060358256496,1280.6699009267927,1284.4407943280448,1276.8644750240853,1273.4484099295278,1276.272169708635,1287.4673447679143,1292.4383458958353,1296.5528027910855,1298.706921378162,1305.0134297335815,1307.5891976507498,1307.0770644924376,1304.9335075189535,1309.506199490437,1314.2716260965965,1317.207058672126,1319.6063749659031,1321.0443396286416,1323.7333235576982,1315.5431200150738,1318.1323001164026,1319.889053932447,1331.1746405616423,1337.2744633222894,1341.5729439079864,1341.2789963220575,1345.2048470945213,1348.9531231012184,1349.6281940081888,1351.4203278703335,1353.284115255932,1359.2600415933439,1364.4348368261556,1364.0300740703515,1365.293190145793,1362.160469755959,1370.2638277770072,1373.52360400533,1378.1794591460032,1378.4605624058765,1381.4483250889896,1380.1202513468763,1385.3494552945172,1393.2555148544957,1399.1955218536614,1404.9204988577821,1406.3958264299417,1414.3123489958068,1414.997873222355,1420.530100410474,1423.419555383612,1430.1667334351691,1436.4347674110977,1445.5238225939615,1449.539220156237,1451.8172233171094,1453.9785227227778,1459.3142440776792,1470.954443734984,1469.363041793909,1462.7367613443346,1464.4372352366215,1470.7456601782224,1482.9824010780806,1495.178640652987,1515.2624536110054,1529.815722206049,1542.3105001705487,1552.7753149584976,1569.3240938152423,1582.91624665349,1596.6470686926157,1621.3523824787926,1651.3641690042539,1687.104714003325,1711.0881016100527,1734.6791305855047,1746.7697205149752,1768.8913678763286,1787.1567785720538,1793.3994433771943,1796.6518287231418,1804.1499719039614,1840.0720634961883,1864.8079203134666,1877.3413311662891,1885.1742095879317,1889.4656589805238,1894.2666892016484,1898.0784326653704,1910.1695468533667,1911.8083753966364,1930.735456261536,1941.9553740383396,1965.9261819673993,1963.5076212004751,1972.9234886576307,1982.805265622228,1985.4076861876547,1995.6745862524967,2007.705338413855,2021.6019700199959,2017.0075449667038,2014.703110153328,2023.2512880031666,2041.74479917438,2059.190862182119,2066.1743713457627,2074.5532489574525,2082.4175803598555,2092.8718597303655,2106.153447504254,2109.1929379221506,2117.4284527404257,2118.2639534788755,2140.1367010654108,2152.6752889273375,2155.8581330426623,2143.41710154346,2150.764441978831,2152.7424993239674,2156.977356492623,2163.2374857919262,2163.978369296875,2170.8972840730708,2172.600129661898,2186.2131194946755,2183.9641258458273,2179.48222104989,2178.3593026635053,2186.303193882141
3286,155,Virginia Beach City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,810,1158.8961259722328,1158.847427679929,1160.7849166141136,1162.9298883415368,1164.333953701263,1165.7674741463509,1166.2460879021683,1168.6470905402782,1168.5956838257898,1170.8670919813244,1172.5321207370182,1172.9385914419436,1173.6968633723272,1172.9612572670974,1175.516052428765,1174.8910617755087,1177.0150402653635,1177.9040515643921,1179.8609043417064,1182.1457697676542,1184.2532696039652,1186.4353959815796,1185.8669015336156,1189.972745827227,1193.154287835557,1200.0239574868126,1202.5348413547688,1207.618436933931,1209.367686824638,1211.6936911222795,1213.6681117965973,1217.387413753484,1220.6779528059044,1219.7496325172553,1220.3772025996748,1222.9807180360526,1225.5113523562727,1228.7274290773175,1229.5602900432527,1234.3525599506038,1237.7046996224342,1239.4081170138707,1244.1415504803974,1243.1775886398455,1244.2426899450386,1247.1747842203742,1254.6639809268518,1256.4070417581272,1261.2007529171788,1264.2030290796845,1268.7564222434385,1269.7510261434747,1273.0367304611034,1277.6541134120066,1279.9990510619828,1285.8166126670533,1290.4161241827067,1295.5514173652693,1296.991123489656,1301.0188023091819,1302.9658464485897,1305.2696362352297,1312.1922703054709,1312.8478496107443,1309.9490888305897,1311.1037218236695,1321.2257467451755,1336.5954592493697,1349.396559955417,1360.7993248180733,1374.7525090799797,1392.7799965372333,1403.9277381562838,1419.8859659920201,1428.4918350669525,1452.3889007301254,1479.9388320504443,1509.6767777822336,1536.9031604343716,1550.5246905108722,1570.899451992122,1585.4121775516533,1597.4808861409583,1601.1814105401784,1608.3176802759754,1615.3538477245495,1633.460559463576,1648.8641756006473,1662.9649916394037,1668.592653604614,1665.8135581623383,1673.477174919326,1678.0577572296834,1683.7382951844968,1688.2110782934335,1700.507279125878,1715.3605025508887,1724.2875829555712,1729.434582443115,1728.8521672563043,1728.3584661122454,1721.3361280079373,1730.9804930821394,1736.6815020055355,1750.2451856685934,1753.8739479458566,1759.6265218894457,1760.203791942861,1762.513210017245,1771.2953020106129,1780.7138642972502,1789.7715386903913,1797.313509196245,1807.8324304205994,1820.0104932145941,1830.520140141869,1835.0847616251342,1835.4702152486652,1840.0616214744393,1842.5003818870787,1855.0224581685984,1862.809095808244,1868.5707722150855,1875.680092946966,1884.206797814381,1895.5442376041149,1899.2082841077483,1904.5579669806616,1911.164860143286,1926.1373004193001,1937.3073063670686,1951.6016488524479,1956.617794934242,1963.6525249746987,1972.7174907031779
3266,156,East Baton Rouge Parish,county,LA,LA,"Baton Rouge, LA",22,033,986.6198114049096,989.143813140686,993.2299261831316,1003.6648334555236,1005.6294235955493,1010.1533490857171,1013.4027532743177,1021.1495035758833,1020.6539386825115,1015.2873768794722,1009.5035146264838,1010.4382124688559,1013.7804391030452,1023.0319049212375,1028.3093815482969,1035.1438090182016,1037.3470938432904,1043.9095575531308,1036.8776786747903,1035.299855087339,1044.2989553234627,1060.9562335534265,1081.2172835090994,1089.8050426659995,1095.0780280137146,1083.7155240609359,1079.1357109160465,1072.2095717192071,1075.6796847180035,1069.7763777801274,1071.5385497624357,1071.7067798513892,1073.9062513157755,1077.5098750717416,1071.0547896437592,1075.410326586136,1071.2938598747724,1078.465695843606,1072.7657852198083,1076.6787690540937,1073.884394609554,1078.960524524679,1077.4295997701604,1077.9723855921497,1074.5958702730852,1074.8187674229193,1075.943478357134,1071.0063357059737,1067.8467895941856,1070.2511801869819,1077.1250170422663,1077.2073235627192,1078.200855870154,1076.3861188024507,1078.3299661384735,1078.1431874213374,1077.931892841817,1072.8141434492823,1070.9825752373206,1070.5875609408145,1073.2506905845114,1069.1475442374187,1076.791760786254,1076.8710894791868,1079.0907876708516,1078.4883775738888,1082.324010643945,1086.7896283402777,1093.136159674619,1096.9073885198557,1100.1547208646862,1100.0279656822154,1104.4702458990819,1105.9302581629493,1111.4249673327802,1121.8653511754658,1131.487578147059,1142.6960197956955,1149.9342046897643,1162.5450034332782,1179.8431898288684,1196.507618618543,1207.8321104031415,1219.0246254509395,1225.962593310792,1235.7377233462148,1241.0133870899726,1243.57245881795,1247.2848198573165,1253.0332441990552,1258.9094366249674,1261.84908025173,1254.5051484728806,1245.2564606807991,1239.0969850773347,1238.1783649498716,1241.226353750423,1244.3692934348155,1250.8731290296312,1253.3533704183276,1259.2034229974158,1260.5005126668962,1259.383304506534,1254.1085553810315,1253.4588970911925,1261.6550993005756,1270.70532955872,1271.8515778073888,1274.0080196140811,1269.3152015920607,1267.5861346469142,1265.3830549404736,1271.42607311035,1279.2677844134153,1286.5664633076997,1293.137936578753,1295.9806915016736,1302.5735231167807,1305.0019292752306,1311.130077830749,1306.1013956514068,1309.9163428269396,1310.9964614048174,1316.2114673891974,1313.3002588113334,1310.8786259965334,1310.2258907607484,1312.629359370442,1317.583284132251,1315.8384138625443,1316.4597369661283,1317.0954775317202,1325.0492909297002,1329.607490262457,1334.4188052466495
343,157,York County,county,PA,PA,"York-Hanover, PA",42,133,804.6140852371921,808.1536318429487,809.562114167733,810.9539428013428,813.1829377739497,808.6956333022714,809.6884020228679,813.8692688762984,815.1222922155146,820.8864254750763,817.8847999644064,819.1146582277502,812.2305121906824,815.167227249336,818.5437845572034,826.950033662635,827.6086474844873,829.9729031069122,830.8019253898859,828.1069667994043,830.055364817731,828.0987213813104,834.383148154126,836.3281106650701,844.1069536514788,841.7103587319024,844.2305908228844,842.254823811357,847.6306868599711,851.5639821238232,855.1054112954296,858.7423020482456,864.9043654238964,867.7688183915649,866.0063036659088,860.2920880398824,861.3787587920344,867.1228186393976,873.5038962529215,878.6733149962436,879.8377765186812,880.9687497080591,883.4647519380252,889.8795176030549,896.9797916738194,903.450986896234,909.9335425660507,916.6012405831702,919.2869235823392,919.7146437550714,919.8977400989547,922.2641009222995,925.8252467635373,930.0747062061689,933.7018233558591,934.8542849655836,933.2215846770628,934.4864821925715,936.4829834874056,941.1332423476562,944.2885252393809,948.65481143573,959.9011431461792,965.1643111329308,964.6585800593624,967.0452125221681,971.6618616284173,971.4784430495674,971.7596279207314,976.8947064446618,998.1827829923785,1004.2783010141493,1014.3866806246672,1009.4079847057877,1012.8324791912545,1019.2187292486971,1033.8361922268755,1051.7272375814066,1061.3847990485367,1073.9351315473762,1085.171074008897,1098.8634449396252,1100.0801239972945,1108.7467579793104,1109.9675070066457,1120.6854327977953,1126.6509000875674,1133.1883056454099,1140.0274686553178,1147.9596527868214,1153.6207582904383,1155.1108125301973,1156.8068626827298,1156.323446786179,1161.5141191494815,1166.746784697422,1178.490600210786,1181.7975243438914,1187.6321210339145,1193.7800927660417,1204.1611567550856,1208.6240390787698,1211.0137369061279,1222.7554455754953,1229.7414675996613,1238.2367409569813,1239.36949489543,1241.2498373266815,1243.483717941215,1252.3690607224146,1257.811723733691,1266.832584992587,1260.0349532143841,1260.3858388023996,1263.748126598029,1274.2355116427223,1288.6106353395633,1296.4842928909668,1297.23356569665,1297.7765147829775,1298.749621915649,1306.6065805210546,1315.3657239994009,1316.782916865429,1327.8416475264837,1335.8913810631218,1343.157192537565,1340.526713447637,1337.0890262104117,1338.2377746811826,1347.5790757524042,1356.1189078278805,1362.6888503516132,1361.5894214428863,1360.823298855061
