RegionID,RegionName,State,date,home_value,treated,rent,post,did
2465,Onondaga County,NY,2023-07-01,219697.80947774427,1,1435.9943000275111,1,1
2465,Onondaga County,NY,2023-08-01,222725.37522766943,1,1440.3613714877586,1,1
2465,Onondaga County,NY,2023-09-01,225056.3978371484,1,1445.7546084441678,1,1
2465,Onondaga County,NY,2023-10-01,226959.63862024088,1,1448.5197498046746,1,1
2465,Onondaga County,NY,2023-11-01,228517.9108131251,1,1457.13529655531,1,1
2465,Onondaga County,NY,2023-12-01,229866.09653056905,1,1473.7099645886726,1,1
2465,Onondaga County,NY,2024-01-01,230955.36763317557,1,1492.067813287725,1,1
2465,Onondaga County,NY,2024-02-01,232155.70878940928,1,1502.2854603078638,1,1
2465,Onondaga County,NY,2024-03-01,234213.2141892279,1,1506.7830357161045,1,1
2465,Onondaga County,NY,2024-04-01,237149.83531725884,1,1507.7783241836194,1,1
2465,Onondaga County,NY,2024-05-01,240462.96641659265,1,1511.0311003692211,1,1
2465,Onondaga County,NY,2024-06-01,243282.05652344992,1,1527.6678096337505,1,1
2465,Onondaga County,NY,2024-07-01,245416.14929377323,1,1538.8059735466438,1,1
2465,Onondaga County,NY,2024-08-01,247084.1718265945,1,1546.8943920055335,1,1
2465,Onondaga County,NY,2024-09-01,248572.76993395656,1,1540.283041088984,1,1
2465,Onondaga County,NY,2024-10-01,249934.21752495485,1,1546.3778085382278,1,1
2465,Onondaga County,NY,2024-11-01,251111.45048953764,1,1552.523422134792,1,1
2465,Onondaga County,NY,2024-12-01,252375.1592549175,1,1576.2789363239797,1,1
2465,Onondaga County,NY,2025-01-01,253417.4720522244,1,1580.64927947281,1,1
2465,Onondaga County,NY,2025-02-01,254340.5969343911,1,1594.553952605723,1,1
2465,Onondaga County,NY,2025-03-01,254901.39763802456,1,1585.041021516902,1,1
2465,Onondaga County,NY,2025-04-01,255946.46415843692,1,1596.372071910284,1,1
2465,Onondaga County,NY,2025-05-01,257584.73692002485,1,1601.1804421596696,1,1
2465,Onondaga County,NY,2025-06-01,259456.89557360232,1,1605.7040026000598,1,1
2465,Onondaga County,NY,2025-07-01,261156.25907316027,1,1609.1716737215502,1,1
2465,Onondaga County,NY,2025-08-01,262283.10921605426,1,1617.1688000511836,1,1
2465,Onondaga County,NY,2025-09-01,263406.4837997619,1,1634.97275396,1,1
2465,Onondaga County,NY,2025-10-01,264259.1764438514,1,1642.346164930576,1,1
2465,Onondaga County,NY,2025-11-01,265204.53022285696,1,1649.326021794306,1,1
2465,Onondaga County,NY,2025-12-01,266318.1278779139,1,1641.656759448382,1,1
2465,Onondaga County,NY,2026-01-01,267576.6108839858,1,1646.8195405642723,1,1
2465,Onondaga County,NY,2026-02-01,269096.8005972966,1,1647.9236228024854,1,1
2465,Onondaga County,NY,2026-03-01,270791.71876541333,1,1665.666592039801,1,1
